#chrom	chromStart	chromEnd	name	gieStain
chr3	163578230	163578674	chr3:163578329:163578574:142382483	gpos100
chr3	164782969	164783425	chr3:164783068:164783325:142382485	gpos100
chr3	167212194	167212632	chr3:167212293:167212532:142382488	gpos100
chr3	169343089	169343557	chr3:169343188:169343457:142382490	gpos100
chr3	170568255	170568717	chr3:170568354:170568617:142382493	gpos100
chr3	172215441	172215895	chr3:172215540:172215795:142382497	gpos100
chr3	173873034	173873490	chr3:173873133:173873390:142382499	gpos100
chr3	175987629	175988087	chr3:175987728:175987987:142382503	gpos100
chr3	177183566	177184030	chr3:177183665:177183930:142379925	gpos100
chr3	178390324	178390752	chr3:178390423:178390652:142379929	gpos100
chr3	178916430	178916727	chr3:178916529:178916755:142379931	gpos100
chr3	178916728	178916939	chr3:178916699:178916966:142379932	gpos100
chr3	178916940	178917242	chr3:178916911:178917142:142379933	gpos100
chr3	178917324	178917625	chr3:178917423:178917652:142379934	gpos100
chr3	178917626	178917924	chr3:178917597:178917824:142379935	gpos100
chr3	178918856	178919169	chr3:178918955:178919196:142379936	gpos100
chr3	178919170	178919496	chr3:178919141:178919396:142379937	gpos100
chr3	178921198	178921499	chr3:178921297:178921527:142379938	gpos100
chr3	178921500	178921804	chr3:178921471:178921704:142379939	gpos100
chr3	178922071	178922529	chr3:178922170:178922429:142379940	gpos100
chr3	178927181	178927653	chr3:178927280:178927553:142379941	gpos100
chr3	178927782	178928083	chr3:178927881:178928110:142379942	gpos100
chr3	178928084	178928289	chr3:178928055:178928316:142379943	gpos100
chr3	178928290	178928628	chr3:178928261:178928528:142379944	gpos100
chr3	178935846	178936306	chr3:178935945:178936206:142379945	gpos100
chr3	178936848	178937247	chr3:178936947:178937216:142379946	gpos100
chr3	178937248	178937475	chr3:178937278:178937503:142379947	gpos100
chr3	178937476	178937639	chr3:178937446:178937672:142379948	gpos100
chr3	178937640	178937811	chr3:178937606:178937837:142379949	gpos100
chr3	178937812	178938109	chr3:178937784:178938009:142379950	gpos100
chr3	178938574	178938873	chr3:178938673:178938900:142379951	gpos100
chr3	178938874	178939176	chr3:178938845:178939076:142379952	gpos100
chr3	178941731	178942202	chr3:178941830:178942102:142379953	gpos100
chr3	178942350	178942804	chr3:178942449:178942704:142379954	gpos100
chr3	178946828	178947158	chr3:178946927:178947185:142379955	gpos100
chr3	178947159	178947480	chr3:178947131:178947380:142379956	gpos100
chr3	178947658	178947952	chr3:178947757:178947982:142379957	gpos100
chr3	178947953	178948119	chr3:178947921:178948147:142379958	gpos100
chr3	178948120	178948456	chr3:178948091:178948356:142379959	gpos100
chr3	178951748	178952067	chr3:178951847:178952094:142379960	gpos100
chr3	178952068	178952366	chr3:178952039:178952266:142379961	gpos100
chr3	179974906	179975340	chr3:179975005:179975240:142379963	gpos100
chr3	181346656	181347088	chr3:181346755:181346988:142379965	gpos100
chr3	182401895	182402365	chr3:182401994:182402265:142379966	gpos100
chr3	183371118	183371592	chr3:183371217:183371492:142379968	gpos100
chr3	184331106	184331576	chr3:184331205:184331476:142379970	gpos100
chr3	184870451	184870876	chr3:184870550:184870776:142379972	gpos100
chr3	185597656	185598128	chr3:185597755:185598028:142379973	gpos100
chr3	186655979	186656419	chr3:186656078:186656319:142379975	gpos100
chr3	187878870	187879344	chr3:187878969:187879244:142379979	gpos100
chr3	189304346	189304818	chr3:189304445:189304718:142379981	gpos100
chr3	190296904	190297338	chr3:190297003:190297238:142379984	gpos100
chr3	191339572	191340016	chr3:191339671:191339916:142379986	gpos100
chr3	192516586	192517058	chr3:192516685:192516958:142379987	gpos100
chr3	192750970	192751396	chr3:192751069:192751296:142379989	gpos100
chr3	194266710	194267148	chr3:194266809:194267048:142379990	gpos100
chr3	195937544	195937970	chr3:195937643:195937870:142379992	gpos100
chr4	0	191154276	chr1	gneg
chr4	265411	265877	chr4:265510:265777:142379534	gpos100
chr4	1800853	1801170	chr4:1800952:1801193:142379552	gpos100
chr4	1801171	1801350	chr4:1801146:1801377:142379553	gpos100
chr4	1801351	1801531	chr4:1801322:1801555:142379554	gpos100
chr4	1801532	1801878	chr4:1801506:1801778:142379555	gpos100
chr4	1802966	1803270	chr4:1803065:1803295:142379556	gpos100
chr4	1803271	1803462	chr4:1803245:1803485:142379557	gpos100
chr4	1803463	1803677	chr4:1803439:1803704:142379558	gpos100
chr4	1803678	1804019	chr4:1803649:1803919:142379559	gpos100
chr4	1805205	1805489	chr4:1805304:1805530:142379560	gpos100
chr4	1805490	1805780	chr4:1805448:1805680:142379561	gpos100
chr4	1805833	1806141	chr4:1805932:1806167:142379562	gpos100
chr4	1806142	1806409	chr4:1806114:1806347:142379563	gpos100
chr4	1806410	1806695	chr4:1806470:1806728:142379564	gpos100
chr4	1806696	1806952	chr4:1806662:1806936:142379565	gpos100
chr4	1806953	1807158	chr4:1806967:1807192:142379566	gpos100
chr4	1807159	1807322	chr4:1807123:1807348:142379567	gpos100
chr4	1807323	1807482	chr4:1807295:1807521:142379568	gpos100
chr4	1807483	1807630	chr4:1807443:1807669:142379569	gpos100
chr4	1807631	1807789	chr4:1807591:1807817:142379570	gpos100
chr4	1807790	1807947	chr4:1807761:1807987:142379571	gpos100
chr4	1807948	1808094	chr4:1807907:1808132:142379572	gpos100
chr4	1808095	1808256	chr4:1808055:1808282:142379573	gpos100
chr4	1808257	1808436	chr4:1808229:1808460:142379574	gpos100
chr4	1808437	1808651	chr4:1808411:1808676:142379575	gpos100
chr4	1808652	1808850	chr4:1808625:1808877:142379576	gpos100
chr4	1808851	1809191	chr4:1808823:1809091:142379577	gpos100
chr4	38698978	38699442	chr4:38699077:38699342:142381591	gpos100
chr4	39083583	39084049	chr4:39083682:39083949:142381594	gpos100
chr4	46252380	46252808	chr4:46252479:46252708:142382207	gpos100
chr4	46930394	46930818	chr4:46930493:46930718:142382211	gpos100
chr4	55127126	55127471	chr4:55127225:55127497:142379733	gpos100
chr4	55127472	55127808	chr4:55127445:55127708:142379734	gpos100
chr4	55129686	55130022	chr4:55129785:55130048:142379735	gpos100
chr4	55130023	55130344	chr4:55129995:55130244:142379736	gpos100
chr4	55130952	55131424	chr4:55131051:55131324:142379737	gpos100
chr4	55133320	55133629	chr4:55133419:55133656:142379738	gpos100
chr4	55133630	55133845	chr4:55133601:55133873:142379739	gpos100
chr4	55133846	55134190	chr4:55133817:55134090:142379740	gpos100
chr4	55138427	55138899	chr4:55138526:55138799:142379741	gpos100
chr4	55139572	55139905	chr4:55139671:55139932:142379742	gpos100
chr4	55139906	55140250	chr4:55139877:55140150:142379743	gpos100
chr4	55140876	55141348	chr4:55140975:55141248:142379744	gpos100
chr4	55143927	55144355	chr4:55144026:55144255:142379745	gpos100
chr4	55144399	55144871	chr4:55144498:55144771:142379746	gpos100
chr4	55151874	55152312	chr4:55151973:55152212:142379747	gpos100
chr4	55154832	55155178	chr4:55154931:55155205:142379748	gpos100
chr4	55155179	55155498	chr4:55155151:55155398:142379749	gpos100
chr4	55156336	55156666	chr4:55156435:55156691:142379750	gpos100
chr4	55156667	55156992	chr4:55156641:55156892:142379751	gpos100
chr4	55161156	55161618	chr4:55161255:55161518:142379752	gpos100
chr4	55561542	55561839	chr4:55561641:55561866:142379764	gpos100
chr4	55561840	55562138	chr4:55561811:55562038:142379765	gpos100
chr4	55564314	55564616	chr4:55564413:55564642:142379766	gpos100
chr4	55564617	55564916	chr4:55564589:55564816:142379767	gpos100
chr4	55565662	55566086	chr4:55565761:55565986:142379768	gpos100
chr4	55569680	55569991	chr4:55569779:55570018:142379769	gpos100
chr4	55569992	55570338	chr4:55569963:55570238:142379770	gpos100
chr4	55573128	55573602	chr4:55573227:55573502:142379771	gpos100
chr4	55589616	55590040	chr4:55589715:55589940:142379772	gpos100
chr4	55591891	55592363	chr4:55591990:55592263:142379773	gpos100
chr4	55593250	55593582	chr4:55593349:55593609:142379774	gpos100
chr4	55593583	55593882	chr4:55593555:55593782:142379775	gpos100
chr4	55594043	55594484	chr4:55594142:55594384:142379776	gpos100
chr4	55595367	55595819	chr4:55595466:55595719:142379777	gpos100
chr4	55597358	55597806	chr4:55597457:55597706:142379778	gpos100
chr4	55597901	55598363	chr4:55598000:55598263:142379779	gpos100
chr4	55599102	55599572	chr4:55599201:55599472:142379780	gpos100
chr4	55602530	55602966	chr4:55602629:55602866:142379781	gpos100
chr4	55603209	55603675	chr4:55603308:55603575:142379782	gpos100
chr4	55604461	55604925	chr4:55604560:55604825:142379783	gpos100
chr4	55945977	55946276	chr4:55946076:55946302:142379791	gpos100
chr4	55946277	55946609	chr4:55946250:55946509:142379792	gpos100
chr4	55955981	55956411	chr4:55956080:55956311:142379793	gpos100
chr4	55960839	55961313	chr4:55960938:55961213:142379794	gpos100
chr4	55964732	55965170	chr4:55964831:55965070:142379795	gpos100
chr4	55970676	55971000	chr4:55970775:55971027:142379796	gpos100
chr4	55971001	55971316	chr4:55970973:55971216:142379797	gpos100
chr4	55973770	55974222	chr4:55973869:55974122:142379798	gpos100
chr4	55980159	55980595	chr4:55980258:55980495:142379799	gpos100
chr4	57164049	57164373	chr4:57164148:57164401:142379852	gpos100
chr4	57164374	57164687	chr4:57164344:57164587:142379853	gpos100
chr4	57173406	57173735	chr4:57173505:57173761:142379854	gpos100
chr4	57173736	57174080	chr4:57173709:57173980:142379855	gpos100
chr4	57176542	57176875	chr4:57176641:57176904:142379856	gpos100
chr4	57176876	57177220	chr4:57176845:57177120:142379857	gpos100
chr4	57179193	57179505	chr4:57179292:57179532:142379858	gpos100
chr4	57179506	57179815	chr4:57179478:57179715:142379859	gpos100
chr4	57179982	57180279	chr4:57180081:57180307:142379860	gpos100
chr4	57180280	57180449	chr4:57180251:57180477:142379861	gpos100
chr4	57180450	57180622	chr4:57180421:57180647:142379862	gpos100
chr4	57180623	57180789	chr4:57180597:57180825:142379863	gpos100
chr4	57180790	57180951	chr4:57180753:57180979:142379864	gpos100
chr4	57180952	57181122	chr4:57180923:57181150:142379865	gpos100
chr4	57181123	57181294	chr4:57181093:57181318:142379866	gpos100
chr4	57181295	57181470	chr4:57181269:57181494:142379867	gpos100
chr4	57181471	57181642	chr4:57181445:57181670:142379868	gpos100
chr4	57181643	57181803	chr4:57181613:57181838:142379869	gpos100
chr4	57181804	57181953	chr4:57181767:57181992:142379870	gpos100
chr4	57181954	57182112	chr4:57181913:57182140:142379871	gpos100
chr4	57182113	57182269	chr4:57182083:57182308:142379872	gpos100
chr4	57182270	57182426	chr4:57182229:57182455:142379873	gpos100
chr4	57182427	57182601	chr4:57182397:57182628:142379874	gpos100
chr4	57182602	57182804	chr4:57182573:57182830:142379875	gpos100
chr4	57182805	57183149	chr4:57182777:57183049:142379876	gpos100
chr4	57189328	57189648	chr4:57189427:57189673:142379877	gpos100
chr4	57189649	57189966	chr4:57189623:57189866:142379878	gpos100
chr4	57190044	57190383	chr4:57190143:57190411:142379879	gpos100
chr4	57190384	57190714	chr4:57190355:57190614:142380233	gpos100
chr4	57193678	57193987	chr4:57193777:57194014:142380234	gpos100
chr4	57193988	57194310	chr4:57193959:57194210:142380235	gpos100
chr4	62775331	62775767	chr4:62775430:62775667:142380313	gpos100
chr4	94343899	94344351	chr4:94343998:94344251:142380959	gpos100
chr4	99037725	99038181	chr4:99037824:99038081:142381010	gpos100
chr4	106154826	106155122	chr4:106154925:106155150:142381082	gpos100
chr4	106155123	106155278	chr4:106155093:106155319:142381083	gpos100
chr4	106155279	106155420	chr4:106155237:106155462:142381084	gpos100
chr4	106155421	106155559	chr4:106155377:106155602:142381085	gpos100
chr4	106155560	106155711	chr4:106155515:106155740:142381086	gpos100
chr4	106155712	106155877	chr4:106155681:106155907:142381087	gpos100
chr4	106155878	106156042	chr4:106155847:106156072:142381088	gpos100
chr4	106156043	106156207	chr4:106156011:106156236:142381089	gpos100
chr4	106156208	106156375	chr4:106156177:106156402:142381090	gpos100
chr4	106156376	106156529	chr4:106156347:106156572:142381091	gpos100
chr4	106156530	106156683	chr4:106156485:106156710:142381092	gpos100
chr4	106156684	106156852	chr4:106156655:106156880:142381093	gpos100
chr4	106156853	106157020	chr4:106156823:106157049:142381094	gpos100
chr4	106157021	106157175	chr4:106156991:106157218:142381095	gpos100
chr4	106157176	106157328	chr4:106157131:106157357:142381096	gpos100
chr4	106157329	106157482	chr4:106157299:106157524:142381097	gpos100
chr4	106157483	106157636	chr4:106157439:106157665:142381098	gpos100
chr4	106157637	106157804	chr4:106157607:106157833:142381099	gpos100
chr4	106157805	106157980	chr4:106157775:106158007:142381100	gpos100
chr4	106157981	106158157	chr4:106157953:106158184:142381101	gpos100
chr4	106158158	106158375	chr4:106158129:106158402:142381102	gpos100
chr4	106158376	106158720	chr4:106158347:106158620:142381103	gpos100
chr4	106162325	106162763	chr4:106162424:106162663:142381104	gpos100
chr4	106164597	106164939	chr4:106164696:106164966:142381105	gpos100
chr4	106164940	106165273	chr4:106164912:106165173:142381106	gpos100
chr4	106180426	106180767	chr4:106180525:106180793:142381107	gpos100
chr4	106180768	106181105	chr4:106180741:106181005:142381108	gpos100
chr4	106182874	106183220	chr4:106182973:106183247:142381109	gpos100
chr4	106183221	106183568	chr4:106183193:106183468:142381110	gpos100
chr4	106190635	106191081	chr4:106190734:106190981:142381111	gpos100
chr4	106193591	106193937	chr4:106193690:106193964:142381112	gpos100
chr4	106193938	106194283	chr4:106193910:106194183:142381113	gpos100
chr4	106195991	106196245	chr4:106196090:106196317:142381114	gpos100
chr4	106196246	106196321	chr4:106196172:106196404:142381115	gpos100
chr4	106196322	106196409	chr4:106196238:106196465:142381116	gpos100
chr4	106196410	106196505	chr4:106196352:106196602:142381117	gpos100
chr4	106196506	106196592	chr4:106196408:106196634:142381118	gpos100
chr4	106196593	106196773	chr4:106196550:106196824:142381119	gpos100
chr4	106196774	106196858	chr4:106196722:106196948:142381120	gpos100
chr4	106196859	106196934	chr4:106196768:106197003:142381121	gpos100
chr4	106196935	106197020	chr4:106196864:106197090:142381122	gpos100
chr4	106197021	106197108	chr4:106196950:106197206:142381123	gpos100
chr4	106197109	106197213	chr4:106197010:106197271:142381124	gpos100
chr4	106197214	106197300	chr4:106197154:106197380:142381125	gpos100
chr4	106197301	106197405	chr4:106197220:106197485:142381126	gpos100
chr4	106197406	106197506	chr4:106197324:106197581:142381127	gpos100
chr4	106197507	106197775	chr4:106197430:106197675:142381128	gpos100
chr4	106892126	106892562	chr4:106892225:106892462:142381308	gpos100
chr4	107845068	107845508	chr4:107845167:107845408:142381311	gpos100
chr4	114863459	114863927	chr4:114863558:114863827:142381422	gpos100
chr4	115544206	115544630	chr4:115544305:115544530:142381431	gpos100
chr4	152355134	152355558	chr4:152355233:152355458:142382422	gpos100
chr4	153243900	153244231	chr4:153243999:153244258:142382430	gpos100
chr4	153244232	153244560	chr4:153244203:153244460:142382431	gpos100
chr4	153245200	153245525	chr4:153245299:153245552:142382432	gpos100
chr4	153245526	153245858	chr4:153245497:153245758:142382433	gpos100
chr4	153247024	153247344	chr4:153247123:153247371:142382434	gpos100
chr4	153247345	153247684	chr4:153247317:153247584:142382435	gpos100
chr4	153249226	153249535	chr4:153249325:153249562:142382436	gpos100
chr4	153249536	153249864	chr4:153249507:153249764:142382437	gpos100
chr4	153250690	153251118	chr4:153250789:153251018:142382438	gpos100
chr4	153251750	153252224	chr4:153251849:153252124:142382439	gpos100
chr4	153253596	153254064	chr4:153253695:153253964:142382440	gpos100
chr4	153258818	153259290	chr4:153258917:153259190:142382441	gpos100
chr4	153267946	153268396	chr4:153268045:153268296:142382442	gpos100
chr4	153270974	153271446	chr4:153271073:153271346:142382443	gpos100
chr4	153332274	153332581	chr4:153332373:153332606:142382444	gpos100
chr4	153332582	153332765	chr4:153332555:153332792:142382445	gpos100
chr4	153332766	153332982	chr4:153332737:153333009:142382446	gpos100
chr4	153332983	153333330	chr4:153332955:153333230:142382447	gpos100
chr4	159533368	159533822	chr4:159533467:159533722:142382473	gpos100
chr4	170017269	170017741	chr4:170017368:170017641:142382491	gpos100
chr4	170429192	170429616	chr4:170429291:170429516:142382492	gpos100
chr4	187539607	187539936	chr4:187539706:187539963:142379976	gpos100
chr4	187539937	187540279	chr4:187539908:187540179:142379977	gpos100
chr5	0	180915260	chr1	gneg
chr5	1294930	1295403	chr5:1295029:1295303:142379546	gpos100
chr5	2102927	2103353	chr5:2103026:2103253:142379587	gpos100
chr5	2726261	2726706	chr5:2726360:2726606:142379652	gpos100
chr5	3451770	3452207	chr5:3451869:3452107:142379657	gpos100
chr5	5436874	5437344	chr5:5436973:5437244:142379700	gpos100
chr5	6613597	6614025	chr5:6613696:6613925:142379709	gpos100
chr5	7996125	7996599	chr5:7996224:7996499:142380082	gpos100
chr5	9421660	9422084	chr5:9421759:9421984:142380093	gpos100
chr5	10654635	10655091	chr5:10654734:10654991:142380108	gpos100
chr5	11589404	11589872	chr5:11589503:11589772:142380147	gpos100
chr5	13619818	13620282	chr5:13619917:13620182:142380191	gpos100
chr5	14875724	14876150	chr5:14875823:14876050:142380213	gpos100
chr5	16655183	16655613	chr5:16655282:16655513:142380433	gpos100
chr5	16694425	16694877	chr5:16694524:16694777:142380434	gpos100
chr5	17374987	17375413	chr5:17375086:17375313:142380447	gpos100
chr5	18624347	18624817	chr5:18624446:18624717:142380469	gpos100
